1.0	1
0.359761434409	2
0.0542663665355	3
0.00362156280181	4
0.000225249571234	5
2.47356012436e-06	6
1.34752817043e-08	7
3.60267924176e-10	8
1.89654341122e-12	9
2.585490427e-15	10
5.17098085399e-16	11
2.24075837006e-15	12
8.61830142332e-16	13
1.20656219926e-15	14
3.44732056933e-16	15
1.37892822773e-15	16
3.44732056933e-16	17
3.44732056933e-16	18
1.72366028466e-15	19
6.89464113865e-16	20
